day,d,op,mle,mle20,mle30,mle50,mle100,mle150,mle200,mle300,mle500
1556,247,109673.5,75834.69,55012.36,64954.28,70756.96,80258.14,89881.04,90611.54,85348.91,68677.78
1557,277,109859.51,75929.05,55194.09,65109.99,70900.88,80418.75,90066.38,90782.34,85477.95,68776.37
1558,269,110045.52,76023.44,55367.83,65257.69,71041.05,80570.53,90242.47,90955.34,85608.08,68875.49
1559,238,110203.8,76117.87,55510.57,65374.4,71154.48,80690.56,90386.55,91118.21,85739.44,68975.14
1560,245,110369.08,76212.34,55660.3,65498.1,71279.33,80816.47,90536.83,91287.18,85871.99,69075.38
1561,277,110555.1,76306.84,55842.04,65653.81,71440.61,80973.32,90718.25,91466.7,86005.8,69176.11
1562,222,110697.38,76401.38,55968.78,65754.52,71551.26,81073.81,90843.49,91610.77,86140.76,69277.45
1563,216,110833.66,76495.96,56089.51,65849.22,71655.92,81167.64,90962.11,91748.1,86276.87,69379.34
1564,275,111019.67,76590.57,56269.25,66002.93,71819.58,81319.62,91138.85,91933.55,86414.13,69481.84
1565,236,111175.95,76685.22,56409.99,66117.64,71944.23,81431.38,91275.65,92089.09,86552.56,69584.93
1566,259,111355.23,76779.91,56573.72,66255.34,72091.89,81565.23,91434.67,92266.71,86692.02,69688.5
1567,255,111530.51,76874.63,56733.46,66389.05,72235.55,81693.99,91588.73,92439.3,86832.54,69792.69
1568,231,111681.79,76969.39,56869.2,66498.75,72355.21,81797.83,91717.8,92586.94,86974.22,69897.4
1569,219,111821.07,77064.18,56992.93,66596.46,72462.86,81889.38,91834.09,92721.8,87117.21,70002.69
1570,252,111993.35,77159.02,57149.67,66727.17,72603.52,82013.02,91982.86,92888.87,87261.41,70108.61
1571,285,112179.36,77253.88,57339.41,66890.87,72777.18,82169.26,92163.66,93088.0,87406.83,70215.15
1572,219,112318.65,77348.79,57463.14,66988.58,72884.83,82258.39,92277.32,93219.93,87553.48,70322.29
1573,251,112489.93,77443.73,57618.88,67118.28,73024.49,82379.33,92422.22,93383.23,87701.12,70430.01
1574,241,112651.21,77538.7,57764.62,67237.99,73154.15,82489.28,92556.13,93535.6,87849.81,70538.3
1575,267,112837.22,77633.72,57936.36,67383.7,73309.8,82624.21,92715.49,93713.2,87999.84,70647.15
1576,203,112960.5,77728.77,58044.09,67465.4,73401.46,82694.19,92809.9,93825.91,88138.0,70756.6
1577,222,113102.78,77823.85,58170.83,67566.11,73512.12,82782.56,92922.82,93957.04,88290.38,70866.56
1578,304,113288.79,77918.97,58379.57,67748.82,73704.78,82952.05,93116.98,94169.52,88444.1,70977.07
1579,186,113395.07,78014.13,58470.3,67813.52,73779.43,83002.19,93191.97,94262.82,88563.67,71088.22
1580,245,113560.35,78109.32,58620.04,67937.23,73913.09,83110.58,93325.41,94414.66,88719.7,71199.99
1581,218,113698.63,78204.55,58742.78,68033.93,74019.75,83191.08,93431.06,94538.71,88870.28,71312.29
1582,220,113838.91,78299.81,58867.51,68132.64,74128.4,83272.69,93538.03,94664.1,89022.28,71425.16
1583,315,114024.93,78395.12,59087.25,68326.35,74332.06,83448.63,93739.65,94883.82,89182.11,71538.63
1584,227,114172.21,78490.45,59218.99,68432.05,74447.72,83535.69,93852.35,95014.3,89340.05,71652.74
1585,259,114351.49,78585.83,59382.72,68569.76,74595.37,83654.01,93996.43,95176.1,89502.49,71767.44
1586,261,114532.77,78681.23,59548.46,68709.46,74745.03,83774.11,94141.59,95339.17,89666.3,71882.72
1587,240,114693.05,78776.68,59693.2,68828.17,74873.69,83872.21,94265.05,95480.32,89831.46,71998.62
1588,276,114879.06,78872.16,59873.93,68982.88,75038.35,84006.22,94423.73,95656.72,89998.07,72115.12
1589,231,115030.34,78967.68,60009.67,69092.58,75158.0,84094.15,94536.58,95787.28,90157.07,72232.14
1590,234,115184.62,79063.23,60148.41,69205.29,75280.66,84184.29,94651.77,95920.16,90318.52,72349.74
1591,289,115370.63,79158.81,60342.14,69372.99,75458.32,84328.49,94821.37,96107.33,90489.27,72467.88
1592,271,115556.65,79254.44,60517.88,69522.7,75617.97,84453.82,94971.94,96275.49,90661.28,72586.62
1593,297,115742.66,79350.1,60719.62,69698.41,75803.63,84604.96,95147.6,96468.9,90834.81,72705.97
1594,190,115852.94,79445.79,60814.35,69767.11,75882.29,84648.06,95215.62,96554.33,90949.79,72825.98
1595,225,115998.22,79541.52,60944.09,69870.82,75995.94,84725.56,95318.11,96674.39,91099.37,72946.57
1596,266,116184.23,79637.29,61114.83,70015.53,76150.6,84843.47,95460.99,96834.91,91276.59,73067.72
1597,246,116350.51,79733.09,61265.56,70140.23,76285.26,84941.25,95583.01,96974.66,91446.03,73189.52
1598,238,116508.79,79828.93,61408.3,70256.94,76411.92,85030.39,95696.27,97105.74,91606.86,73311.93
1599,281,116694.8,79924.8,61594.04,70416.64,76581.57,85162.53,95851.79,97279.07,91788.36,73434.94
1600,185,116800.08,80020.71,61683.77,70480.35,76655.23,85197.71,95910.83,97355.58,91894.98,73558.6
1601,324,116986.1,80116.65,61906.05,70683.06,76867.89,85374.4,96108.48,97570.7,92078.73,73682.89
1602,226,117132.38,80212.63,61994.49,70787.76,76982.54,85455.0,96207.42,97686.67,92225.33,73807.8
1603,246,117298.66,80308.65,62102.82,70912.47,77117.2,85557.91,96325.78,97822.05,92391.42,73933.3
1604,246,117464.94,80404.7,62212.24,71037.17,77251.86,85663.0,96443.49,97956.75,92556.88,74059.48
1605,281,117650.95,80500.78,62356.36,71196.88,77421.52,85805.25,96595.93,98125.83,92746.24,74186.3
1606,282,117836.96,80596.91,62501.12,71357.59,77592.17,85950.48,96748.6,98294.99,92937.28,74313.78
1607,206,117963.24,80693.06,62569.52,71442.29,77686.83,86021.64,96824.86,98387.31,93060.75,74441.9
1608,180,118063.52,80789.25,62612.43,71501.0,77755.49,86068.98,96875.02,98453.13,93157.73,74566.72
1609,254,118237.8,80885.48,62730.77,71633.71,77898.14,86192.53,96999.18,98592.78,93328.33,74695.87
1610,257,118415.08,80981.74,62851.76,71769.41,78043.8,86321.04,97125.57,98734.85,93501.29,74825.67
1611,236,118571.36,81078.04,62951.37,71884.12,78168.46,86430.47,97230.23,98855.31,93652.54,74956.11
1612,234,118725.65,81174.37,63049.83,71996.82,78291.11,86539.87,97332.22,98973.18,93801.2,75087.25
1613,239,118884.93,81270.74,63153.86,72114.53,78418.77,86656.21,97438.73,99095.69,93954.35,75219.07
1614,229,119034.21,81367.15,63248.82,72222.24,78536.43,86762.34,97534.62,99207.52,94096.97,75351.62
1615,226,119180.49,81463.58,63340.15,72326.94,78651.09,86867.43,97626.92,99316.04,94236.1,75484.88
1616,251,119351.77,81560.06,63456.46,72456.65,78790.74,86999.45,97743.67,99449.08,94399.71,75618.81
1617,317,119537.78,81656.57,63639.01,72652.35,78996.4,87199.32,97925.76,99647.51,94604.94,75753.41
1618,246,119704.06,81753.11,63749.34,72777.06,79131.06,87329.79,98035.96,99773.96,94762.31,75888.67
1619,295,119890.07,81849.69,63908.54,72950.77,79314.71,87511.12,98195.01,99948.82,94968.08,76024.58
1620,201,120011.35,81946.3,63973.47,73030.47,79404.37,87600.15,98259.15,100029.1,95079.09,76161.2
1621,182,120113.63,82042.95,64019.11,73091.18,79475.03,87672.19,98304.29,100089.91,95170.74,76284.37
1622,252,120285.91,82139.64,64134.75,73221.89,79615.68,87816.33,98419.07,100220.34,95332.1,76422.07
1623,198,120404.19,82236.36,64196.39,73298.59,79702.34,87908.42,98479.68,100296.12,95438.91,76560.46
1624,283,120590.21,82333.11,64343.03,73460.3,79874.0,88085.63,98624.8,100456.4,95630.31,76699.43
1625,262,120772.49,82429.9,64468.67,73601.0,80024.66,88243.82,98748.08,100595.21,95800.05,76839.1
1626,214,120906.77,82526.72,64546.31,73693.71,80127.31,88354.01,98822.76,100685.39,95921.21,76979.41
1627,264,121091.05,82623.58,64673.95,73836.42,80279.97,88514.2,98946.98,100825.19,96091.97,77120.44
1628,255,121266.33,82720.48,64792.59,73970.12,80423.63,88665.39,99061.48,100955.3,96253.1,77262.15
1629,250,121436.61,82817.4,64906.23,74098.83,80562.28,88811.57,99170.28,101079.8,96408.71,77404.56
1630,231,121587.89,82914.37,65000.87,74208.53,80681.94,88938.76,99259.38,101184.7,96544.76,77547.59
1631,257,121765.17,83011.37,65121.52,74344.24,80827.6,89091.95,99373.94,101315.09,96706.38,77691.31
1632,254,121939.45,83108.4,65239.16,74476.95,80970.26,89242.14,99484.76,101441.86,96864.36,77835.67
1633,230,122089.73,83205.47,65332.8,74585.65,81088.91,89368.33,99571.03,101544.33,96997.79,77980.72
1634,307,122275.74,83302.57,65503.44,74771.36,81284.57,89571.52,99734.04,101723.6,97207.68,78126.33
1635,207,122403.02,83399.71,65574.08,74857.07,81380.23,89674.71,99796.25,101802.1,97316.79,78270.65
1636,311,122589.03,83496.88,65748.72,75046.77,81579.88,89881.9,99962.51,101984.12,97529.5,78417.58
1637,248,122757.32,83594.08,65860.36,75173.48,81716.54,90026.09,100064.89,102102.44,97678.47,78565.16
1638,293,122943.33,83691.32,66017.0,75345.18,81898.2,90215.28,100212.21,102265.16,97871.87,78713.44
1639,277,123129.34,83788.6,66157.64,75500.89,82063.85,90388.47,100342.74,102411.23,98048.58,78862.45
1640,251,123300.62,83885.91,66272.28,75630.6,82203.51,90535.65,100446.59,102530.65,98198.66,79012.16
1641,235,123455.9,83983.25,66370.92,75744.3,82327.17,90666.84,100533.74,102633.59,98332.32,79162.61
1642,260,123636.18,84080.63,66494.56,75883.01,82475.83,90823.03,100645.47,102760.99,98490.55,79313.81
1643,219,123775.46,84178.05,66577.21,75980.71,82583.48,90938.22,100716.14,102846.79,98607.25,79465.84
1644,291,123961.47,84275.5,66731.85,76150.42,82763.14,91125.41,100858.34,103004.47,98795.52,79618.56
1645,305,124147.49,84372.98,66900.49,76334.13,82956.8,91326.6,101013.84,103175.42,98997.06,79772.03
1646,216,124283.77,84470.5,66980.13,76428.83,83061.45,91438.79,101079.68,103256.62,99108.87,79921.93
1647,219,124423.05,84568.05,67062.77,76526.54,83169.11,91553.98,101148.58,103340.37,99223.28,80074.49
1648,256,124599.33,84665.63,67182.41,76661.25,83313.77,91706.17,101254.1,103460.65,99374.26,80230.23
1649,233,124752.61,84763.25,67279.05,76772.95,83435.42,91835.36,101336.59,103557.33,99501.67,80386.76
1650,250,124922.89,84860.91,67392.69,76901.66,83574.08,91981.55,101435.55,103670.88,99645.64,80544.03
1651,232,125075.17,84958.6,67488.33,77012.36,83694.74,92109.73,101518.03,103765.95,99771.06,80702.1
1652,241,125236.45,85056.32,67592.97,77132.07,83824.4,92246.92,101611.06,103869.91,99905.07,80860.93
1653,244,125400.73,85154.08,67700.61,77254.78,83957.05,92387.11,101708.6,103976.39,100041.61,81020.57
1654,270,125586.74,85251.87,67834.25,77403.48,84115.71,92553.3,101833.61,104108.39,100203.62,81181.04
1655,203,125710.02,85349.7,67900.89,77485.19,84207.37,92652.49,101893.01,104173.17,100298.05,81314.95
1656,252,125882.3,85447.56,68016.54,77615.89,84348.02,92800.68,102002.93,104286.62,100441.18,81476.84
1657,251,126053.58,85545.45,68131.18,77745.6,84487.68,92947.87,102113.25,104398.92,100582.78,81639.51
1658,214,126187.86,85643.38,68208.82,77838.31,84590.34,93058.06,102187.95,104474.05,100686.89,81783.46
1659,314,126373.88,85741.34,68386.46,78031.01,84793.0,93268.25,102364.1,104649.14,100890.6,81947.73
1660,263,126557.16,85839.34,68513.1,78172.72,84944.65,93427.44,102490.4,104772.44,101042.6,82112.68
1661,225,126702.44,85937.37,68601.74,78276.43,85058.31,93548.63,102580.0,104857.16,101156.2,82266.67
1662,282,126888.45,86035.44,68747.38,78437.13,85228.97,93726.82,102727.97,104998.41,101326.41,82433.17
1663,239,127047.73,86133.53,68850.02,78554.84,85356.62,93862.0,102834.16,105096.15,101453.05,82600.43
1664,272,127233.74,86231.67,68985.66,78705.54,85517.28,94030.19,102974.67,105226.43,101612.22,82768.73
1665,260,127414.02,86329.83,69109.3,78844.25,85665.94,94186.38,103104.39,105344.12,101758.86,82937.9
1666,226,127560.3,86428.04,69198.94,78948.96,85780.59,94308.57,103201.34,105427.31,101870.98,83091.07
1667,264,127744.58,86526.27,69326.58,79091.66,85933.25,94468.76,103337.6,105548.06,102020.68,83261.85
1668,234,127898.86,86624.54,69424.23,79204.37,86055.91,94598.95,103445.06,105638.34,102139.9,83422.32
1669,174,127993.14,86722.84,69461.87,79257.07,86118.57,94669.14,103493.78,105668.57,102198.72,83522.38
1670,266,128179.16,86821.18,69591.51,79401.78,86273.22,94831.33,103635.85,105790.43,102349.26,83695.39
1671,248,128347.44,86919.55,69703.15,79528.49,86409.88,94975.52,103761.09,105894.14,102481.29,83868.85
1672,229,128496.72,87017.96,69795.79,79636.19,86527.54,95100.71,103868.52,105978.42,102593.83,84022.89
1673,253,128670.0,87116.39,69912.43,79767.9,86669.19,95249.9,104001.18,106086.66,102730.14,84198.62
1674,242,128832.28,87214.87,70018.07,79888.6,86799.85,95388.08,104124.01,106183.39,102854.96,84364.97
1675,291,129018.29,87313.37,70172.71,80058.31,86979.51,95575.27,104297.02,106328.6,103028.4,84542.44
1676,269,129204.3,87411.91,70305.35,80206.02,87137.16,95740.46,104449.1,106451.26,103179.41,84720.79
1677,287,129390.32,87510.49,70455.99,80371.72,87312.82,95923.65,104620.28,106591.43,103347.92,84900.04
1678,247,129557.6,87609.09,70566.63,80497.43,87448.48,96066.84,104752.53,106690.98,103475.91,85069.85
1679,208,129685.88,87707.73,70638.27,80584.14,87545.14,96171.03,104846.93,106751.01,103564.47,85200.3
1680,244,129850.16,87806.41,70745.91,80706.84,87677.79,96311.22,104978.57,106846.6,103688.75,85366.46
1681,274,130036.17,87905.12,70883.56,80859.55,87840.45,96481.41,105141.36,106971.74,103842.6,85549.04
1682,263,130219.45,88003.86,71010.2,81001.25,87992.11,96640.6,105294.25,107085.27,103984.96,85732.47
1683,238,130377.73,88102.63,71111.84,81117.96,88118.76,96774.79,105423.27,107173.35,104101.82,85891.45
1684,215,130513.01,88201.44,71190.48,81211.67,88222.42,96885.98,105530.48,107239.6,104195.28,86027.07
1685,252,130685.29,88300.29,71306.12,81342.37,88363.08,97034.16,105675.94,107342.48,104325.41,86199.4
1686,258,130863.57,88399.16,71427.76,81479.08,88509.74,97188.35,105828.59,107451.32,104461.27,86377.36
1687,275,131049.58,88498.07,71566.4,81632.78,88673.39,97359.54,105998.03,107576.64,104613.65,86565.14
1688,274,131235.6,88597.01,71704.04,81785.49,88836.05,97529.73,106166.37,107700.86,104764.51,86753.75
1689,241,131396.88,88695.99,71808.68,81905.2,88965.71,97666.92,106301.6,107791.53,104881.93,86913.54
1690,307,131582.89,88795.0,71979.32,82090.9,89161.36,97870.11,106504.08,107947.76,105064.95,87104.0
1691,244,131747.17,88894.04,72086.96,82213.61,89294.02,98010.3,106643.4,108040.3,105184.35,87265.95
1692,234,131901.45,88993.12,72184.6,82326.32,89416.68,98140.49,106772.64,108122.5,105293.33,87417.5
1693,269,132087.46,89092.23,72317.25,82474.02,89574.33,98305.68,106936.87,108239.72,105437.02,87603.65
1694,227,132234.74,89191.38,72407.89,82579.73,89689.99,98428.87,107059.03,108314.46,105538.26,87747.35
1695,257,132412.02,89290.55,72528.53,82715.43,89835.65,98582.06,107212.51,108418.82,105669.21,87920.73
1696,267,132598.03,89389.76,72659.17,82861.14,89991.31,98745.24,107375.99,108532.79,105809.78,88103.65
1697,191,132709.32,89489.01,72713.81,82930.85,90070.96,98832.43,107463.3,108570.71,105873.92,88210.17
1698,281,132895.33,89588.28,72858.45,83090.55,90240.62,99009.62,107642.09,108698.37,106027.83,88406.39
1699,256,133071.61,89687.59,72978.09,83225.26,90385.28,99161.81,107795.83,108800.95,106156.18,88577.14
1700,201,133192.89,89786.94,73042.73,83304.96,90474.93,99259.0,107894.43,108848.08,106229.14,88692.51
1701,169,133282.17,89886.31,73075.37,83352.67,90532.59,99324.19,107961.03,108864.45,106269.85,88775.59
1702,285,133468.18,89985.72,73224.01,83516.38,90706.25,99505.38,108143.62,108998.1,106426.32,88974.49
1703,254,133642.46,90085.17,73341.65,83649.08,90848.9,99655.57,108295.22,109101.81,106551.29,89141.89
1704,257,133819.74,90184.64,73462.29,83784.79,90994.56,99808.76,108449.82,109209.63,106678.84,89311.91
1705,256,133996.02,90284.15,73581.93,83919.5,91139.22,99960.95,108603.42,109317.55,106805.01,89480.53
1706,246,134162.3,90383.7,73691.58,84044.2,91273.88,100103.14,108747.01,109416.57,106920.73,89638.72
1707,192,134274.58,90483.27,73747.22,84114.91,91354.53,100191.32,108836.61,109462.68,106982.06,89742.52
1708,203,134397.86,90582.88,73813.86,84196.61,91446.19,100290.51,108937.21,109520.97,107054.12,89857.09
1709,236,134554.14,90682.52,73913.5,84311.32,91570.85,100422.7,109070.8,109613.4,107159.12,90004.41
1710,250,134724.42,90782.2,74027.14,84440.03,91709.5,100568.89,109218.4,109720.92,107277.83,90165.4
1711,251,134895.7,90881.9,74141.78,84569.73,91849.16,100716.08,109367.0,109830.48,107397.2,90327.03
1712,306,135081.72,90981.65,74311.42,84754.44,92043.82,100918.27,109570.59,109996.07,107571.19,90536.41
1713,259,135261.0,91081.42,74434.06,84892.14,92191.48,101073.46,109727.19,110115.56,107697.86,90705.22
1714,200,135381.28,91181.23,74497.7,84970.85,92280.13,101169.65,109824.79,110177.04,107765.06,90814.63
1715,225,135526.56,91281.07,74586.34,85074.56,92393.79,101290.84,109947.39,110264.6,107857.21,90948.81
1716,177,135623.84,91380.94,74626.98,85130.26,92459.45,101364.03,110021.98,110305.21,107901.08,91034.73
1717,246,135790.12,91480.84,74736.62,85254.97,92594.1,101506.22,110165.58,110415.91,108013.75,91189.45
1718,249,135959.4,91580.78,74849.27,85382.68,92731.76,101651.4,110312.18,110530.59,108129.04,91346.77
1719,250,136129.68,91680.75,74962.91,85511.38,92870.42,101797.59,110459.77,110647.24,108244.96,91504.68
1720,244,136293.96,91780.76,75070.55,85634.09,93003.07,101937.78,110601.37,110758.85,108354.74,91656.22
1721,280,136479.97,91880.79,75214.19,85792.79,93171.73,102113.97,110778.97,110907.41,108500.13,91843.36
1722,258,136658.25,91980.86,75335.83,85929.5,93318.39,102268.16,110934.56,111034.86,108623.06,92008.09
1723,298,136844.27,92080.97,75497.47,86106.21,93505.05,102462.35,111130.16,111203.22,108785.58,92212.45
1724,270,137030.28,92181.1,75631.11,86254.91,93663.7,102628.54,111297.76,111344.41,108919.55,92388.29
1725,217,137167.56,92281.27,75711.75,86350.62,93769.36,102741.73,111412.36,111433.48,109000.34,92510.7
1726,211,137298.84,92381.47,75786.39,86440.32,93869.02,102848.92,111520.95,111517.51,109074.85,92626.79
1727,300,137484.85,92481.7,75950.03,86619.03,94057.67,103045.11,111718.55,111691.51,109238.13,92831.59
1728,236,137641.13,92581.97,76049.67,86733.74,94182.33,103177.3,111852.15,111802.3,109336.89,92971.91
1729,288,137827.14,92682.27,76201.31,86900.44,94358.99,103361.48,112037.74,111966.01,109487.32,93163.87
1730,209,137956.42,92782.6,76273.96,86988.15,94456.64,103466.67,112144.34,112051.53,109558.28,93276.41
1731,206,138082.7,92882.96,76343.6,87072.86,94551.3,103568.86,112247.94,112134.99,109625.97,93385.74
1732,256,138258.99,92983.36,76463.24,87207.56,94695.96,103721.05,112401.53,112269.4,109743.38,93544.82
1733,291,138445.0,93083.78,76617.88,87377.27,94875.62,103908.24,112590.13,112439.66,109895.66,93738.51
1734,232,138597.28,93184.25,76713.52,87487.97,94996.27,104036.43,112719.73,112551.71,109988.73,93872.72
1735,236,138753.56,93284.74,76813.16,87602.68,95120.93,104168.62,112853.33,112668.64,110085.5,94010.61
1736,191,138864.84,93385.27,76867.8,87672.39,95200.59,104255.81,112941.92,112741.45,110136.91,94103.24
1737,229,139014.12,93485.82,76960.44,87780.09,95318.24,104381.0,113068.52,112852.18,110226.16,94233.63
1738,272,139200.13,93586.42,77096.08,87930.8,95478.9,104549.19,113238.12,113006.8,110358.07,94406.73
1739,220,139340.41,93687.04,77179.72,88029.5,95587.56,104665.38,113355.71,113110.22,110437.64,94527.4
1740,237,139497.69,93787.7,77280.36,88145.21,95713.21,104798.56,113490.31,113231.53,110533.91,94664.84
1741,261,139678.97,93888.38,77405.0,88284.92,95862.87,104955.75,113648.91,113377.7,110653.92,94825.94
1742,293,139864.99,93989.1,77561.64,88456.62,96044.53,105144.94,113839.5,113556.69,110805.53,95018.72
1743,247,140032.27,94089.86,77672.29,88582.33,96180.19,105288.13,113984.1,113690.43,110910.67,95165.06
1744,250,140202.55,94190.64,77785.93,88711.04,96318.84,105434.32,114131.7,113828.02,111018.72,95314.09
1745,228,140350.83,94291.46,77877.57,88817.74,96435.5,105558.51,114257.3,113944.43,111104.41,95440.76
1746,259,140530.11,94392.31,78000.21,88955.45,96583.16,105713.7,114413.89,114092.71,111220.8,95598.14
1747,295,140716.12,94493.19,78158.85,89129.15,96766.81,105904.89,114606.49,114276.87,111372.81,95791.14
1748,202,140838.4,94594.11,78224.49,89209.86,96857.47,106003.08,114706.09,114368.79,111431.35,95890.67
1749,220,140978.68,94695.05,78308.13,89308.57,96966.13,106119.27,114823.68,114479.61,111507.6,96008.03
1750,292,141164.69,94796.03,78463.77,89479.27,97146.79,106307.46,115013.28,114662.36,111655.83,96197.13
1751,247,141331.97,94897.04,78574.41,89604.98,97282.44,106450.64,115157.88,114800.88,111758.65,96340.82
1752,243,141495.25,94998.09,78681.05,89726.68,97414.1,106589.83,115298.47,114936.25,111857.4,96480.19
1753,268,141681.27,95099.16,78812.69,89873.39,97570.76,106754.02,115464.07,115097.47,111980.84,96644.23
1754,283,141867.28,95200.27,78959.33,90035.1,97742.41,106933.21,115644.67,115274.52,112118.92,96822.88
1755,263,142050.56,95301.41,79085.98,90176.8,97894.07,107092.4,115805.27,115432.37,112236.85,96981.12
1756,265,142235.84,95402.58,79214.62,90320.51,98047.73,107253.59,115967.86,115593.09,112356.46,97141.0
1757,231,142387.12,95503.79,79309.26,90430.21,98167.38,107380.78,116096.46,115720.67,112441.97,97266.59
1758,209,142516.4,95605.02,79381.9,90517.92,98265.04,107485.97,116203.06,115827.21,112505.45,97369.9
1759,298,142702.41,95706.29,79543.54,90694.63,98451.7,107680.16,116398.65,116023.77,112657.93,97561.95
1760,218,142840.69,95807.59,79625.18,90791.33,98558.36,107794.35,116514.25,116140.23,112729.93,97673.54
1761,220,142980.97,95908.92,79708.82,90890.04,98667.01,107910.54,116631.85,116258.73,112803.64,97786.84
1762,242,143143.25,96010.28,79814.46,91010.75,98797.67,108048.72,116771.45,116400.3,112899.04,97921.89
1763,265,143328.53,96111.68,79943.1,91154.45,98951.33,108209.91,116934.04,116564.85,113017.19,98079.71
1764,218,143466.81,96213.11,80024.74,91251.16,99057.98,108324.1,117049.64,116682.32,113087.98,98190.18
1765,242,143629.09,96314.57,80130.38,91371.86,99188.64,108462.29,117189.24,116823.79,113182.49,98324.41
1766,257,143806.37,96416.06,80251.02,91507.57,99334.3,108615.48,117343.83,116980.26,113291.69,98473.38
1767,266,143992.39,96517.58,80380.66,91652.28,99488.95,108777.67,117507.43,117145.73,113409.55,98631.06
1768,206,144118.67,96619.14,80450.31,91736.98,99583.61,108879.86,117611.03,117251.2,113467.1,98728.39
1769,271,144304.68,96720.72,80584.95,91886.69,99743.27,109047.05,117779.62,117421.67,113589.67,98890.48
1770,268,144490.69,96822.34,80716.59,92033.39,99899.93,109211.24,117945.22,117589.14,113708.84,99049.28
1771,292,144676.7,96923.99,80872.23,92204.1,100080.58,109399.43,118134.82,117780.61,113851.92,99231.8
1772,230,144826.99,97025.68,80965.87,92312.81,100199.24,109525.62,118262.42,117910.08,113932.63,99351.98
1773,213,144960.27,97127.39,81042.51,92404.51,100300.9,109634.8,118373.01,118022.56,113996.32,99454.97
1774,283,145146.28,97229.14,81189.15,92566.22,100472.55,109813.99,118553.61,118205.03,114129.74,99627.78
1775,242,145308.56,97330.91,81294.79,92686.93,100603.21,109952.18,118693.21,118346.5,114221.73,99759.18
1776,242,145470.84,97432.72,81400.43,92807.63,100733.87,110090.37,118832.8,118487.97,114313.45,99890.38
1777,292,145656.85,97534.57,81556.07,92978.34,100914.53,110278.56,119022.4,118679.44,114454.89,100071.28
1778,303,145842.86,97636.44,81722.71,93160.04,101106.18,110477.75,119223.0,118881.91,114606.89,100262.76
1779,220,145983.14,97738.34,81806.35,93258.75,101214.84,110593.94,119340.59,119001.38,114675.44,100370.89
1780,243,146146.42,97840.28,81913.0,93380.46,101346.5,110733.13,119481.19,119143.85,114766.67,100501.75
1781,232,146298.7,97942.25,82008.64,93491.16,101467.15,110861.32,119610.79,119275.32,114846.6,100621.34
1782,260,146478.99,98044.24,82132.28,93629.87,101615.81,111017.51,119768.39,119434.79,114954.19,100768.62
1783,263,146662.27,98146.28,82258.92,93771.57,101767.47,111176.7,119928.98,119597.26,115064.48,100918.61
1784,205,146787.55,98248.34,82327.56,93855.28,101861.12,111277.88,120031.58,119701.73,115117.53,101010.34
1785,254,146961.83,98350.43,82445.2,93987.99,102003.78,111428.07,120183.18,119855.2,115219.34,101150.87
1786,296,147147.84,98452.56,82604.84,94162.69,102188.44,111620.26,120376.77,120050.67,115363.12,101333.1
1787,286,147333.85,98554.71,82754.48,94327.4,102363.1,111802.45,120560.37,120236.15,115496.48,101505.01
1788,257,147511.13,98656.9,82875.12,94463.11,102508.75,111955.64,120714.97,120392.62,115600.75,101647.52
1789,236,147667.41,98759.12,82974.76,94577.81,102633.41,112087.83,120848.56,120528.09,115683.68,101768.73
1790,286,147853.42,98861.37,83124.4,94742.52,102808.07,112270.02,121032.16,120713.56,115816.31,101939.77
1791,232,148005.7,98963.65,83220.04,94853.22,102928.72,112398.21,121161.76,120845.03,115894.53,102056.41
1792,244,148169.99,99065.97,83327.68,94975.93,103061.38,112538.4,121303.36,120988.5,115984.52,102184.85
1793,288,148356.0,99168.31,83479.33,95142.64,103238.04,112722.59,121488.95,121175.97,116118.51,102356.98
1794,289,148542.01,99270.69,83631.97,95310.34,103415.69,112907.78,121675.55,121364.44,116253.14,102529.73
1795,305,148728.02,99373.1,83800.61,95494.05,103609.35,113108.96,121878.15,121568.91,116403.42,102718.19
1796,309,148914.03,99475.54,83973.25,95681.75,103807.01,113314.15,122084.74,121777.38,116557.33,102910.33
1797,272,149100.05,99578.01,84108.89,95832.46,103967.67,113482.34,122254.34,121948.85,116674.13,103065.07
1798,295,149286.06,99680.51,84267.53,96006.17,104151.32,113673.53,122446.94,122143.32,116813.65,103242.57
1799,241,149447.34,99783.04,84372.17,96125.87,104280.98,113810.72,122585.53,122283.79,116899.09,103365.69
1800,243,149610.62,99885.61,84478.81,96247.58,104412.64,113949.91,122726.13,122426.26,116986.23,103490.57
1801,265,149795.9,99988.2,84607.45,96391.29,104566.29,114111.1,122888.73,122590.73,117096.17,103637.28
1802,218,149934.18,100090.83,84689.09,96487.99,104672.95,114225.29,123004.33,122708.21,117159.88,103736.68
1803,297,150120.19,100193.49,84849.73,96663.7,104858.61,114418.48,123198.92,122904.68,117303.39,103914.89
1804,239,150279.47,100296.18,84952.37,96781.4,104986.27,114553.67,123335.52,123043.15,117389.6,104034.71
1805,194,150393.75,100398.9,85010.02,96854.11,105068.92,114643.86,123427.12,123136.62,117431.59,104109.29
1806,312,150579.77,100501.65,85185.66,97044.82,105269.58,114852.04,123636.71,123348.09,117592.4,104301.67
1807,253,150753.05,100604.43,85302.3,97176.52,105411.24,115001.23,123787.31,123500.56,117694.85,104434.64
1808,255,150928.33,100707.24,85420.94,97310.23,105554.89,115152.42,123939.91,123655.03,117800.05,104569.32
