day,d,op,mle,mle20,mle30,mle50,mle100,mle150,mle200,mle300,mle500
1525,263,36326.73,10971.59,25994.49,27533.47,29073.73,27149.1,23869.13,22395.58,16336.19,-4563.73
1526,237,36397.01,10990.47,26065.27,27561.01,29100.81,27185.74,23889.13,22418.92,16356.64,-4559.11
1527,215,36448.03,11009.36,26115.12,27566.97,29112.57,27222.37,23909.13,22442.26,16377.51,-4554.39
1528,246,36518.31,11028.25,26179.11,27617.47,29143.68,27261.0,23929.12,22466.17,16398.38,-4549.57
1529,220,36574.32,11047.16,26234.1,27641.9,29135.03,27299.63,23949.84,22490.76,16419.65,-4544.63
1530,271,36644.6,11066.07,26304.03,27720.64,29165.47,27340.23,23970.55,22515.97,16440.93,-4539.6
1531,258,36714.88,11084.98,26380.88,27794.91,29191.12,27380.83,23992.0,22541.19,16462.21,-4534.45
1532,239,36785.16,11103.91,26421.82,27859.45,29184.5,27423.46,24013.44,22567.16,16483.49,-4529.21
1533,264,36855.44,11122.84,26490.9,27930.37,29213.78,27468.38,24035.66,22593.76,16505.18,-4523.9
1534,240,36925.72,11141.79,26530.77,28001.3,29227.82,27515.7,24058.7,22621.16,16527.31,-4518.48
1535,247,36996.0,11160.74,26577.07,28072.23,29240.44,27563.03,24082.54,22649.25,16549.43,-4512.94
1536,154,36986.01,11179.69,26532.05,28060.73,29157.53,27600.55,24107.25,22678.03,16571.56,-4507.3
1537,233,37055.03,11198.66,26569.33,28127.01,29148.14,27650.04,24132.95,22706.82,16594.12,-4501.54
1538,216,37107.04,11217.63,26592.06,28188.36,29120.43,27702.14,24159.58,22736.41,16616.69,-4495.64
1539,248,37177.32,11236.61,26647.77,28251.24,29117.22,27754.23,24186.21,22766.0,16639.67,-4489.59
1540,238,37247.6,11255.6,26693.01,28314.11,29114.82,27806.33,24213.74,22796.29,16662.66,-4483.42
1541,205,37288.61,11274.59,26706.54,28372.41,29070.82,27858.42,24242.25,22826.57,16686.09,-4477.14
1542,228,37352.63,11293.6,26745.03,28434.54,29061.7,27913.29,24271.77,22856.86,16709.97,-4470.75
1543,233,37421.64,11312.61,26808.48,28499.0,29057.52,27970.98,24301.3,22887.14,16733.84,-4464.23
1544,263,37491.92,11331.63,26873.99,28567.71,29093.31,28031.67,24330.82,22918.22,16757.72,-4457.59
1545,253,37562.2,11350.65,26939.51,28640.32,29127.32,28095.56,24360.34,22950.2,16782.03,-4450.83
1546,186,37584.21,11369.69,26972.64,28648.5,29102.24,28132.49,24389.86,22982.98,16806.34,-4443.96
1547,293,37654.49,11388.73,27031.09,28724.29,29185.32,28199.56,24419.39,23016.52,16831.13,-4436.99
1548,260,37724.77,11407.78,27095.97,28798.03,29241.55,28270.26,24448.91,23051.0,16856.37,-4429.91
1549,182,37742.78,11426.83,27126.57,28792.7,29218.97,28278.28,24479.6,23086.43,16882.07,-4422.74
1550,278,37813.06,11445.9,27190.64,28872.03,29288.62,28355.87,24510.29,23122.71,16907.77,-4415.49
1551,268,37883.34,11464.97,27254.71,28943.77,29354.65,28433.47,24540.99,23160.0,16933.48,-4408.11
1552,261,37953.63,11484.05,27318.78,29007.27,29419.88,28504.35,24572.76,23197.29,16959.18,-4400.64
1553,276,38023.91,11503.14,27389.77,29085.29,29501.24,28586.69,24605.54,23235.52,16985.34,-4393.0
1554,282,38094.19,11522.24,27468.29,29167.65,29582.59,28669.03,24639.37,23274.81,17011.98,-4385.22
1555,255,38164.47,11541.34,27517.61,29221.71,29647.76,28722.67,24673.21,23315.13,17038.61,-4377.31
1556,247,38234.75,11560.45,27558.36,29268.09,29710.6,28768.0,24708.33,23355.45,17065.25,-4369.27
1557,277,38305.03,11579.57,27623.17,29344.04,29787.18,28835.18,24744.57,23396.82,17092.37,-4361.17
1558,269,38375.31,11598.69,27677.09,29409.41,29863.75,28885.31,24781.98,23439.22,17119.5,-4352.96
1559,238,38445.59,11617.83,27696.58,29442.79,29923.07,28896.64,24820.66,23482.75,17147.16,-4344.63
1560,245,38515.87,11636.97,27723.71,29482.44,29994.72,28906.76,24859.34,23527.31,17174.83,-4336.16
1561,277,38586.15,11656.12,27782.39,29565.17,30066.94,28941.07,24898.02,23573.03,17203.05,-4327.59
1562,222,38644.16,11675.27,27781.44,29582.35,30120.42,28910.75,24937.89,23619.89,17231.26,-4318.86
1563,216,38696.17,11694.44,27774.85,29594.23,30172.92,28880.41,24979.12,23666.74,17259.99,-4310.0
1564,275,38766.45,11713.61,27828.33,29675.98,30240.92,28915.07,25021.92,23714.87,17288.72,-4300.98
1565,236,38836.73,11732.79,27864.63,29721.23,30308.93,28914.21,25066.16,23763.0,17317.44,-4291.81
1566,259,38907.01,11751.98,27941.45,29798.19,30376.94,28941.32,25110.4,23812.45,17346.17,-4282.55
1567,255,38977.3,11771.17,27993.84,29859.24,30444.94,28957.95,25155.96,23863.18,17374.9,-4273.13
1568,231,39044.31,11790.37,28041.89,29906.95,30512.95,28955.08,25203.0,23913.9,17403.62,-4263.6
1569,219,39099.32,11809.58,28095.83,29942.11,30573.27,28937.99,25251.49,23964.63,17432.9,-4253.92
1570,252,39169.6,11828.8,28167.36,30016.26,30639.35,28948.83,25301.64,24016.73,17462.71,-4244.07
1571,285,39239.88,11848.03,28238.89,30090.42,30705.43,28990.18,25353.55,24070.13,17493.04,-4234.06
1572,219,39294.89,11867.26,28290.99,30125.05,30770.24,28969.54,25407.14,24125.01,17523.91,-4223.89
1573,251,39365.17,11886.5,28355.65,30199.42,30834.51,28979.69,25462.62,24181.35,17554.77,-4213.58
1574,241,39435.45,11905.75,28420.31,30266.89,30900.44,28974.69,25520.17,24239.18,17585.64,-4203.12
1575,267,39505.73,11925.0,28484.97,30337.4,30968.02,28990.47,25579.73,24297.01,17617.08,-4192.54
1576,203,39544.75,11944.26,28522.87,30375.89,31009.48,28947.26,25639.28,24356.38,17649.06,-4181.8
1577,222,39602.76,11963.53,28581.98,30432.83,31070.62,28929.41,25698.84,24415.75,17681.05,-4170.96
1578,304,39673.04,11982.81,28650.61,30499.81,31139.62,28989.32,25760.52,24475.13,17713.04,-4159.99
1579,186,39695.05,12002.1,28660.96,30522.01,31160.17,28924.88,25797.92,24519.09,17745.59,-4148.84
1580,245,39765.33,12021.39,28733.09,30592.26,31230.78,28915.77,25863.84,24580.05,17778.74,-4137.53
1581,218,39819.34,12040.69,28778.23,30646.34,31279.84,28885.25,25922.98,24642.52,17811.9,-4126.1
1582,220,39875.36,12060.0,28828.53,30704.09,31331.75,28852.47,25977.44,24706.55,17845.7,-4114.53
1583,315,39945.64,12079.31,28901.21,30773.04,31403.62,28920.67,26051.11,24772.26,17879.5,-4102.81
1584,227,40008.65,12098.64,28937.72,30831.5,31458.34,28904.47,26100.5,24839.7,17913.89,-4090.91
1585,259,40078.93,12117.97,29009.03,30902.91,31532.05,28925.65,26176.82,24908.89,17948.28,-4078.87
1586,261,40149.21,12137.31,29080.98,30978.26,31608.02,28948.03,26253.17,24979.95,17982.67,-4066.67
1587,240,40219.49,12156.65,29150.3,31031.84,31662.92,28945.11,26306.96,25049.29,18017.65,-4054.32
1588,276,40289.77,12176.01,29223.1,31111.12,31742.32,28977.9,26389.7,25125.22,18052.63,-4041.81
1589,231,40356.78,12195.37,29264.14,31146.22,31781.16,28961.21,26427.64,25179.04,18087.62,-4029.19
1590,234,40426.8,12214.73,29307.48,31184.62,31823.41,28952.85,26462.7,25230.03,18123.2,-4016.43
1591,289,40497.08,12234.11,29380.63,31268.26,31905.55,28995.57,26547.65,25311.02,18159.44,-4003.55
1592,271,40567.36,12253.49,29453.78,31344.1,31977.23,29024.45,26613.32,25387.77,18195.67,-3990.52
1593,297,40637.64,12272.88,29535.87,31428.62,32063.12,29078.76,26697.41,25471.9,18232.57,-3977.33
1594,190,40663.65,12292.28,29534.33,31406.64,32045.14,29029.94,26667.42,25465.6,18269.47,-3963.95
1595,225,40724.66,12311.69,29590.2,31435.45,32064.01,29021.52,26668.24,25495.44,18307.0,-3950.43
1596,266,40794.94,12331.1,29655.27,31505.71,32124.61,29058.79,26705.16,25566.41,18345.18,-3936.78
1597,246,40865.22,12350.52,29728.26,31567.0,32163.1,29075.63,26715.38,25616.32,18383.35,-3922.95
1598,238,40935.5,12369.95,29775.28,31620.63,32194.82,29088.68,26711.66,25658.07,18422.18,-3908.97
1599,281,41005.78,12389.38,29848.64,31699.76,32270.1,29144.75,26745.38,25737.5,18461.01,-3894.83
1600,185,41026.8,12408.83,29839.62,31687.12,32246.76,29101.33,26678.47,25720.08,18499.83,-3880.52
1601,324,41097.08,12428.28,29921.29,31765.7,32335.04,29197.12,26755.42,25805.96,18539.33,-3866.03
1602,226,41159.09,12447.73,29931.89,31808.35,32347.89,29199.6,26728.68,25826.25,18578.82,-3851.38
1603,246,41229.37,12467.2,29962.11,31870.72,32381.69,29226.29,26725.8,25867.64,18618.31,-3836.57
1604,246,41299.65,12486.67,30015.56,31943.64,32423.18,29256.74,26726.14,25909.66,18657.8,-3821.58
1605,281,41369.93,12506.15,30098.56,32017.9,32506.81,29325.83,26759.05,25987.4,18697.29,-3806.41
1606,282,41440.21,12525.64,30164.38,32092.16,32590.74,29398.94,26795.3,26060.57,18737.51,-3791.06
1607,206,41482.22,12545.13,30152.76,32112.66,32597.75,29398.94,26752.42,26057.8,18777.72,-3775.53
1608,180,41498.24,12564.64,30117.29,32107.77,32586.41,29376.69,26682.48,26031.04,18817.94,-3759.83
1609,254,41568.52,12584.15,30182.89,32181.42,32656.8,29432.34,26686.06,26076.99,18858.15,-3744.01
1610,257,41638.8,12603.66,30250.13,32253.73,32729.81,29493.91,26688.09,26126.96,18898.37,-3728.0
1611,236,41709.08,12623.19,30295.01,32315.25,32781.52,29537.25,26664.86,26156.92,18939.31,-3711.82
1612,234,41779.09,12642.72,30357.92,32374.1,32837.24,29581.52,26635.64,26186.37,18980.25,-3695.44
1613,239,41849.37,12662.26,30423.92,32437.43,32897.69,29633.64,26615.69,26218.8,19021.88,-3678.86
1614,229,41914.38,12681.81,30489.91,32500.59,32947.62,29678.46,26582.18,26237.52,19063.52,-3662.06
1615,226,41976.39,12701.36,30542.45,32560.68,33000.34,29722.99,26542.3,26251.49,19105.86,-3645.05
1616,251,42046.68,12720.92,30616.81,32627.82,33072.25,29795.19,26531.91,26292.43,19148.2,-3627.85
1617,317,42116.96,12740.49,30691.17,32694.95,33144.17,29870.83,26583.84,26381.82,19191.27,-3610.46
1618,246,42187.24,12760.07,30763.67,32765.84,33216.09,29940.33,26567.22,26419.24,19234.33,-3592.89
1619,295,42257.52,12779.65,30838.21,32836.74,33288.0,30015.0,26598.63,26507.22,19277.39,-3575.14
1620,201,42294.53,12799.24,30865.27,32862.22,33315.57,30041.78,26531.34,26498.49,19321.19,-3557.18
1621,182,42312.54,12818.84,30872.47,32869.91,33330.14,30052.25,26445.0,26468.33,19364.98,-3539.06
1622,252,42382.82,12838.45,30938.81,32939.57,33399.31,30124.57,26433.86,26510.94,19409.52,-3520.78
1623,198,42416.83,12858.06,30964.36,32966.52,33430.66,30153.83,26367.83,26496.35,19454.82,-3502.31
1624,283,42487.11,12877.68,31037.16,33035.1,33499.64,30225.05,26384.3,26564.31,19500.91,-3483.71
1625,262,42557.39,12897.31,31109.87,33108.53,33568.63,30296.28,26375.58,26609.16,19547.0,-3464.9
1626,214,42607.41,12916.94,31153.12,33139.86,33621.67,30344.09,26322.78,26607.65,19593.87,-3445.93
1627,264,42677.69,12936.59,31224.73,33217.28,33690.75,30414.32,26324.55,26658.51,19640.74,-3426.75
1628,255,42747.97,12956.23,31291.11,33279.91,33762.05,30484.55,26313.78,26697.21,19687.62,-3407.38
1629,250,42818.25,12975.89,31348.1,33336.8,33833.35,30554.78,26294.62,26732.69,19735.28,-3387.8
1630,231,42885.26,12995.56,31386.32,33386.3,33891.65,30621.91,26253.06,26746.41,19782.95,-3368.08
1631,257,42955.54,13015.23,31452.05,33460.01,33963.37,30691.25,26241.87,26788.32,19830.62,-3348.15
1632,254,43025.82,13034.91,31513.54,33534.2,34037.5,30760.59,26224.2,26828.98,19879.17,-3328.07
1633,230,43091.83,13054.59,31549.86,33579.69,34088.53,30828.8,26186.49,26844.49,19927.71,-3307.79
1634,307,43162.11,13074.29,31624.01,33658.5,34162.76,30897.27,26229.95,26936.2,19977.16,-3287.39
1635,207,43205.13,13093.99,31657.99,33669.67,34190.71,30944.5,26176.27,26928.96,20026.6,-3266.83
1636,311,43275.41,13113.7,31731.7,33747.83,34264.76,31012.04,26226.89,27021.68,20076.05,-3246.06
1637,248,43345.69,13133.41,31805.42,33813.46,34338.8,31080.73,26210.69,27053.35,20125.49,-3225.13
1638,293,43415.97,13153.14,31879.14,33892.32,34415.22,31149.42,26239.35,27127.48,20175.81,-3204.0
1639,277,43486.25,13172.87,31961.28,33970.63,34491.63,31218.11,26248.55,27186.98,20226.14,-3182.65
1640,251,43556.53,13192.6,32020.62,34033.8,34558.19,31286.8,26235.19,27222.09,20276.46,-3161.1
1641,235,43626.81,13212.35,32061.04,34081.2,34608.35,31355.49,26202.81,27243.13,20326.78,-3139.33
1642,260,43697.09,13232.1,32123.37,34153.64,34684.97,31424.18,26199.35,27286.9,20377.11,-3117.33
1643,219,43752.1,13251.86,32164.06,34184.05,34719.97,31482.91,26154.72,27287.17,20427.43,-3095.06
1644,291,43822.38,13271.63,32240.96,34264.54,34796.09,31550.71,26186.05,27359.09,20478.61,-3072.6
1645,305,43892.66,13291.4,32317.87,34350.56,34875.24,31618.51,26234.38,27442.13,20530.73,-3049.9
1646,216,43944.68,13311.18,32335.07,34351.14,34899.82,31676.31,26196.41,27437.51,20582.84,-3026.97
1647,219,43999.69,13330.97,32355.15,34369.83,34928.62,31736.82,26161.78,27433.99,20634.96,-3003.8
1648,256,44069.97,13350.76,32431.11,34438.79,34995.06,31803.87,26167.77,27465.48,20688.01,-2980.43
1649,233,44138.98,13370.57,32467.27,34495.2,35038.05,31870.93,26150.66,27471.56,20742.02,-2956.8
1650,250,44209.26,13390.38,32521.43,34566.53,35099.21,31939.01,26153.94,27494.31,20796.03,-2932.97
1651,232,44277.27,13410.2,32556.48,34620.76,35140.79,32007.08,26142.34,27501.21,20851.01,-2908.88
1652,241,44347.55,13430.02,32601.98,34682.15,35197.91,32075.15,26142.93,27516.81,20905.99,-2884.55
1653,244,44417.83,13449.85,32651.24,34754.83,35257.68,32143.95,26149.56,27537.62,20961.9,-2859.96
1654,270,44488.11,13469.69,32725.68,34832.48,35336.61,32212.74,26185.09,27586.57,21018.83,-2835.1
1655,203,44527.13,13489.54,32751.8,34854.29,35349.21,32255.22,26156.18,27567.83,21076.75,-2810.03
1656,252,44597.41,13509.39,32827.12,34927.04,35412.69,32323.8,26179.39,27600.59,21134.67,-2784.72
1657,251,44667.69,13529.25,32895.66,34997.24,35475.87,32393.17,26204.2,27631.9,21193.61,-2759.16
1658,214,44717.7,13549.12,32949.74,35040.18,35500.96,32443.68,26194.54,27625.76,21253.54,-2733.36
1659,314,44787.98,13568.99,33011.37,35112.88,35582.28,32513.51,26287.68,27719.54,21314.54,-2707.27
1660,263,44858.26,13588.88,33073.0,35189.74,35649.09,32584.23,26331.57,27759.5,21375.53,-2681.01
1661,225,44919.27,13608.77,33139.93,35223.8,35677.72,32642.17,26339.7,27763.4,21437.58,-2654.53
1662,282,44989.55,13628.66,33207.46,35305.1,35761.76,32713.54,26407.34,27822.46,21500.68,-2627.82
1663,239,45059.83,13648.57,33272.74,35354.41,35797.2,32783.66,26433.91,27840.26,21563.78,-2600.82
1664,272,45130.11,13668.48,33347.65,35435.85,35865.63,32856.14,26495.76,27893.17,21628.03,-2573.56
1665,260,45200.39,13688.4,33422.56,35505.81,35920.91,32929.42,26547.54,27935.83,21692.28,-2546.01
1666,226,45262.41,13708.32,33473.77,35539.7,35941.29,32982.08,26567.3,27946.34,21757.7,-2518.22
1667,264,45332.69,13728.25,33548.91,35616.95,36007.42,33056.22,26627.28,27996.95,21824.28,-2490.16
1668,234,45402.7,13748.19,33586.0,35659.7,36049.82,33115.01,26659.12,28019.29,21890.85,-2461.87
1669,174,45412.71,13768.14,33583.86,35653.95,36038.78,33113.78,26633.01,27981.48,21909.51,-2433.26
1670,266,45482.99,13788.1,33658.0,35729.37,36114.9,33188.67,26701.36,28034.39,21977.04,-2404.4
1671,248,45553.27,13808.06,33713.39,35790.72,36178.45,33259.59,26753.41,28068.88,22045.73,-2375.23
1672,229,45618.29,13828.03,33748.85,35832.56,36221.45,33311.93,26788.26,28086.24,22111.48,-2345.78
1673,253,45688.57,13848.0,33809.0,35899.6,36294.73,33387.69,26849.03,28127.52,22182.81,-2316.03
1674,242,45758.85,13867.98,33857.62,35954.32,36355.76,33450.5,26900.46,28156.05,22255.39,-2286.05
1675,291,45829.13,13887.97,33939.8,36029.85,36430.91,33527.3,26981.39,28231.79,22328.23,-2255.79
1676,269,45899.41,13907.97,33990.76,36105.39,36506.06,33605.09,27061.56,28287.02,22402.3,-2225.23
1677,287,45969.69,13927.97,34058.59,36186.09,36583.89,33684.22,27141.85,28361.93,22476.37,-2194.35
1678,247,46039.97,13947.99,34107.86,36231.38,36649.29,33743.56,27201.5,28394.77,22550.43,-2163.18
1679,208,46083.98,13968.0,34116.21,36238.04,36681.21,33764.56,27223.76,28386.86,22582.63,-2131.81
1680,244,46154.26,13988.03,34183.03,36281.72,36754.1,33821.3,27283.88,28413.45,22651.14,-2100.13
1681,274,46224.54,14008.06,34251.55,36362.28,36829.35,33901.55,27362.01,28471.93,22727.79,-2068.16
1682,263,46294.82,14028.1,34327.92,36424.45,36904.6,33974.13,27440.15,28517.4,22805.73,-2035.92
1683,238,46365.1,14048.15,34387.72,36460.7,36967.02,34021.19,27495.83,28539.6,22858.65,-2003.34
1684,215,46416.11,14068.2,34424.56,36486.63,37006.27,34046.17,27530.08,28540.69,22885.21,-1970.51
1685,252,46486.39,14088.26,34492.85,36561.7,37079.09,34108.3,27603.04,28580.79,22945.97,-1937.43
1686,258,46556.68,14108.33,34561.13,36638.3,37154.49,34176.51,27679.17,28626.78,23009.39,-1904.12
1687,275,46626.96,14128.41,34637.23,36714.9,37229.89,34257.83,27755.3,28688.09,23085.97,-1870.53
1688,274,46697.24,14148.49,34713.33,36796.16,37305.29,34339.06,27831.44,28748.13,23157.53,-1836.69
1689,241,46767.52,14168.58,34755.75,36833.86,37370.35,34387.3,27894.79,28773.38,23195.74,-1802.52
1690,307,46837.8,14188.68,34842.53,36915.57,37443.49,34469.97,27970.3,28865.06,23283.96,-1768.0
1691,244,46908.08,14208.78,34884.05,36968.93,37511.77,34517.89,28038.11,28891.64,23318.49,-1733.11
1692,234,46978.09,14228.89,34915.8,37011.55,37569.86,34556.37,28097.32,28910.05,23339.8,-1697.9
1693,269,47048.37,14249.01,34982.26,37088.61,37642.92,34630.31,28171.61,28963.53,23396.88,-1662.32
1694,227,47111.38,14269.13,35005.77,37124.43,37693.67,34662.59,28225.26,28976.62,23412.07,-1626.48
1695,257,47181.66,14289.27,35060.15,37201.3,37766.81,34724.4,28298.93,29021.59,23458.23,-1590.28
1696,267,47251.94,14309.4,35138.37,37278.4,37839.94,34795.81,28372.6,29078.19,23514.84,-1553.73
1697,191,47278.96,14329.55,35127.45,37277.89,37854.46,34791.2,28391.7,29058.63,23495.76,-1516.93
1698,281,47349.24,14349.7,35211.61,37354.33,37929.83,34874.75,28464.65,29131.1,23568.29,-1479.72
1699,256,47419.52,14369.86,35247.21,37420.46,38004.63,34932.55,28537.61,29178.31,23612.21,-1442.16
1700,201,47456.53,14390.03,35224.76,37428.39,38023.9,34935.66,28568.38,29169.1,23601.79,-1404.33
1701,169,47461.54,14410.21,35172.99,37417.2,38012.27,34906.56,28568.72,29129.83,23560.91,-1366.13
1702,285,47531.82,14430.39,35255.37,37493.2,38089.09,34989.72,28640.25,29208.64,23634.48,-1327.6
1703,254,47602.1,14450.58,35317.16,37558.2,38157.84,35046.29,28711.78,29257.79,23673.9,-1288.74
1704,257,47672.38,14470.77,35381.0,37626.15,38229.36,35105.76,28783.31,29311.46,23713.68,-1249.5
1705,256,47742.66,14490.97,35441.38,37692.51,38305.52,35164.08,28854.84,29365.61,23753.31,-1209.93
1706,246,47812.94,14511.18,35511.47,37759.59,38370.48,35212.71,28926.37,29411.2,23780.1,-1169.98
1707,192,47840.96,14531.4,35544.78,37782.62,38381.57,35207.8,28951.47,29404.29,23750.49,-1129.63
1708,203,47879.97,14551.62,35605.38,37827.39,38404.99,35214.05,28989.14,29410.14,23730.23,-1088.94
1709,236,47950.25,14571.85,35665.98,37894.57,38461.64,35252.99,29059.36,29450.69,23741.91,-1047.89
1710,250,48020.53,14592.09,35732.94,37966.09,38536.04,35306.17,29129.59,29506.69,23768.96,-1006.51
1711,251,48090.81,14612.33,35799.89,38040.29,38608.31,35360.42,29199.82,29565.06,23798.17,-964.77
1712,306,48161.09,14632.59,35874.2,38111.91,38685.16,35444.83,29270.04,29647.05,23880.1,-922.63
1713,259,48231.37,14652.84,35938.99,38187.5,38762.02,35503.48,29340.27,29714.74,23912.62,-880.05
1714,200,48267.38,14673.11,35945.35,38199.82,38776.62,35502.86,29376.41,29724.68,23883.48,-837.11
1715,225,48328.39,14693.38,35978.27,38237.71,38817.9,35527.6,29439.0,29761.2,23878.53,-793.81
1716,177,48341.41,14713.66,35965.05,38228.65,38812.0,35504.35,29454.87,29751.12,23827.27,-750.23
1717,246,48411.69,14733.95,36036.47,38302.04,38876.2,35551.03,29523.26,29811.69,23843.83,-706.24
1718,249,48481.97,14754.24,36096.02,38371.87,38943.82,35603.96,29591.65,29876.49,23861.24,-661.78
1719,250,48552.25,14774.54,36168.78,38441.7,39012.09,35657.83,29660.04,29943.5,23877.59,-616.83
1720,244,48622.53,14794.85,36223.73,38512.91,39072.58,35708.78,29728.43,30005.68,23886.64,-571.49
1721,280,48692.81,14815.16,36305.83,38582.78,39148.7,35791.75,29796.82,30083.09,23929.55,-525.65
1722,258,48763.09,14835.49,36343.53,38656.83,39223.28,35852.21,29865.21,30160.47,23947.95,-479.37
1723,298,48833.37,14855.81,36427.86,38735.73,39302.18,35935.59,29933.6,30237.41,24004.05,-432.72
1724,270,48903.65,14876.15,36477.28,38814.63,39381.94,36007.27,30001.99,30314.35,24029.21,-385.6
1725,217,48956.66,14896.49,36472.83,38834.56,39407.99,36028.81,30059.41,30351.82,24000.01,-338.04
1726,211,49003.68,14916.84,36464.85,38861.85,39435.05,36047.76,30112.1,30384.59,23963.26,-289.97
1727,300,49073.96,14937.2,36548.09,38939.65,39511.03,36130.05,30179.4,30460.41,24017.68,-241.39
1728,236,49144.24,14957.56,36560.31,38979.81,39569.75,36174.04,30246.7,30519.49,24005.35,-192.4
1729,288,49214.52,14977.93,36645.42,39058.36,39645.62,36255.02,30314.0,30594.82,24043.26,-142.92
1730,209,49259.53,14998.31,36655.84,39072.34,39670.86,36275.07,30364.53,30628.05,23999.68,-93.04
1731,206,49301.54,15018.69,36685.88,39082.98,39699.81,36292.38,30413.36,30659.56,23951.65,-42.8
1732,256,49371.82,15039.08,36752.99,39142.09,39772.97,36362.99,30480.69,30733.79,23952.13,7.9
1733,291,49442.1,15059.48,36820.09,39221.4,39846.14,36441.32,30548.54,30808.03,23986.66,59.11
1734,232,49510.11,15079.88,36878.99,39256.41,39901.8,36487.62,30616.38,30866.81,23960.85,110.86
1735,236,49580.39,15100.29,36940.16,39296.44,39961.08,36540.82,30684.75,30930.72,23941.16,163.08
1736,191,49607.41,15120.71,36955.73,39292.29,39981.04,36548.69,30716.23,30950.7,23874.6,215.69
1737,229,49672.42,15141.14,37008.54,39328.39,40045.25,36597.81,30784.4,31009.99,23848.55,268.84
1738,272,49742.7,15161.57,37076.22,39405.96,40113.69,36673.73,30853.06,31082.26,23863.79,322.5
1739,220,49798.71,15182.01,37121.11,39428.63,40174.0,36716.59,30912.86,31133.62,23828.7,376.7
1740,237,49868.99,15202.45,37188.16,39481.61,40242.26,36779.2,30981.49,31203.1,23809.17,431.32
1741,261,49939.27,15222.91,37262.66,39555.67,40310.51,36852.88,31050.63,31274.46,23815.68,486.51
1742,293,50009.55,15243.37,37337.15,39634.3,40380.8,36926.56,31119.77,31345.83,23852.19,542.25
1743,247,50079.83,15263.83,37390.69,39697.82,40453.37,37000.24,31189.34,31417.19,23840.41,598.48
1744,250,50150.11,15284.31,37464.94,39771.82,40525.94,37075.06,31259.27,31488.55,23831.04,655.21
1745,228,50214.13,15304.79,37500.81,39814.5,40578.79,37128.47,31322.54,31550.04,23797.86,712.52
1746,259,50284.41,15325.28,37567.05,39888.06,40651.37,37202.2,31393.15,31620.96,23794.22,770.36
1747,295,50354.69,15345.77,37650.87,39968.91,40723.94,37277.08,31464.22,31691.88,23824.7,828.83
1748,202,50392.7,15366.27,37636.36,39969.76,40749.96,37301.59,31499.14,31728.4,23759.89,887.89
1749,220,50448.71,15386.78,37642.01,40002.82,40800.37,37347.05,31552.31,31784.08,23711.68,947.55
1750,292,50518.99,15407.29,37722.98,40077.79,40872.71,37420.72,31623.63,31854.05,23735.25,1007.77
1751,247,50589.27,15427.81,37754.92,40138.78,40944.51,37494.38,31695.68,31924.03,23715.48,1068.48
1752,243,50659.55,15448.34,37780.24,40206.74,41010.55,37565.5,31768.04,31994.0,23691.28,1129.78
1753,268,50729.83,15468.88,37854.92,40277.49,41084.02,37638.17,31841.04,32063.98,23690.58,1191.71
1754,283,50800.11,15489.42,37929.58,40348.25,41159.75,37710.83,31914.61,32133.96,23706.8,1254.29
1755,263,50870.39,15509.97,37997.13,40419.0,41237.88,37783.5,31988.77,32203.93,23702.28,1317.46
1756,265,50940.68,15530.53,38065.09,40494.43,41314.56,37857.35,32063.43,32273.91,23701.73,1381.26
1757,231,51007.69,15551.09,38094.71,40537.0,41356.75,37916.03,32119.05,32341.63,23666.62,1445.72
1758,209,51052.7,15571.66,38102.22,40569.26,41376.0,37955.17,32152.49,32388.33,23609.29,1502.91
1759,298,51122.98,15592.23,38178.74,40644.58,41457.38,38027.95,32227.82,32457.43,23640.88,1568.75
1760,218,51176.99,15612.82,38195.87,40686.84,41478.45,38076.14,32268.63,32514.2,23590.31,1631.53
1761,220,51233.01,15633.41,38237.43,40730.76,41508.99,38128.86,32311.73,32573.98,23540.41,1694.37
1762,242,51303.29,15654.0,38305.78,40796.16,41562.26,38200.53,32376.94,32642.22,23511.06,1762.47
1763,265,51373.57,15674.61,38374.13,40871.62,41640.42,38272.2,32452.73,32710.46,23506.9,1831.25
1764,218,51427.58,15695.22,38415.14,40913.54,41676.06,38320.68,32492.33,32769.23,23454.1,1887.19
1765,242,51497.86,15715.83,38482.87,40979.97,41735.28,38392.25,32556.01,32837.05,23424.01,1957.37
1766,257,51568.14,15736.46,38558.5,41055.31,41809.1,38463.83,32632.48,32904.88,23407.54,2028.16
1767,266,51638.42,15757.09,38628.15,41132.32,41888.41,38536.44,32709.6,32972.7,23398.49,2099.54
1768,206,51680.43,15777.73,38657.31,41147.87,41902.99,38573.01,32734.63,33020.44,23331.48,2137.37
1769,271,51750.71,15798.37,38733.2,41228.39,41983.6,38645.49,32812.06,33087.83,23329.53,2210.22
1770,268,51820.99,15819.02,38801.9,41294.93,42060.68,38719.3,32890.01,33155.21,23322.8,2283.81
1771,292,51891.27,15839.68,38878.9,41381.83,42142.76,38793.11,32968.82,33222.6,23339.69,2358.15
1772,230,51957.29,15860.35,38908.36,41409.06,42181.24,38848.54,33012.76,33289.98,23296.39,2412.91
1773,213,52006.3,15881.02,38921.58,41432.55,42203.4,38886.96,33039.89,33345.75,23236.03,2450.5
1774,283,52076.58,15901.7,39005.83,41513.21,42282.14,38960.6,33119.6,33412.72,23244.43,2525.64
